,Date,SOI,PDO,AO,Year,Month,Day,Hour,PC1,PC2,PC1_2_Amp,MJO_Phase
454,1903-11-01,-0.05,0.078,,1903,11,1,,,,,
455,1903-12-01,1.66,0.649,,1903,12,1,,,,,
456,1904-01-01,1.39,0.656,,1904,1,1,,,,,
457,1904-02-01,1.53,-0.283,,1904,2,1,,,,,
458,1904-03-01,0.89,-0.042,,1904,3,1,,,,,
459,1904-04-01,3.64,-0.412,,1904,4,1,,,,,
460,1904-05-01,1.0,-0.188,,1904,5,1,,,,,
461,1904-06-01,-1.01,-0.171,,1904,6,1,,,,,
462,1904-07-01,-0.87,-0.149,,1904,7,1,,,,,
463,1904-08-01,-0.11,1.077,,1904,8,1,,,,,
464,1904-09-01,-0.01,1.541,,1904,9,1,,,,,
465,1904-10-01,-0.11,1.144,,1904,10,1,,,,,
466,1904-11-01,-1.81,1.627,,1904,11,1,,,,,
467,1904-12-01,0.18,1.95,,1904,12,1,,,,,
468,1905-01-01,-1.08,1.773,,1905,1,1,,,,,
469,1905-02-01,-1.84,1.562,,1905,2,1,,,,,
470,1905-03-01,-3.51,1.616,,1905,3,1,,,,,
471,1905-04-01,-3.05,1.509,,1905,4,1,,,,,
472,1905-05-01,-1.68,1.09,,1905,5,1,,,,,
473,1905-06-01,-2.29,1.208,,1905,6,1,,,,,
474,1905-07-01,-2.11,1.398,,1905,7,1,,,,,
475,1905-08-01,-0.96,2.224,,1905,8,1,,,,,
476,1905-09-01,-0.7,1.223,,1905,9,1,,,,,
477,1905-10-01,-0.83,0.204,,1905,10,1,,,,,
478,1905-11-01,-1.81,0.918,,1905,11,1,,,,,
479,1905-12-01,-1.57,0.163,,1905,12,1,,,,,
480,1906-01-01,-0.43,1.332,,1906,1,1,,,,,
481,1906-02-01,-0.88,1.405,,1906,2,1,,,,,
482,1906-03-01,-0.56,0.894,,1906,3,1,,,,,
483,1906-04-01,-0.84,0.984,,1906,4,1,,,,,
484,1906-05-01,-1.03,1.268,,1906,5,1,,,,,
485,1906-06-01,-0.71,0.859,,1906,6,1,,,,,
486,1906-07-01,0.68,0.455,,1906,7,1,,,,,
487,1906-08-01,1.43,-0.005,,1906,8,1,,,,,
488,1906-09-01,1.75,-0.426,,1906,9,1,,,,,
489,1906-10-01,0.81,0.546,,1906,10,1,,,,,
490,1906-11-01,1.95,0.893,,1906,11,1,,,,,
491,1906-12-01,0.3,-0.149,,1906,12,1,,,,,
492,1907-01-01,0.56,-0.572,,1907,1,1,,,,,
493,1907-02-01,-0.23,0.101,,1907,2,1,,,,,
494,1907-03-01,-0.32,-0.865,,1907,3,1,,,,,
495,1907-04-01,-0.84,-0.779,,1907,4,1,,,,,
496,1907-05-01,-0.57,0.056,,1907,5,1,,,,,
497,1907-06-01,0.45,0.726,,1907,6,1,,,,,
498,1907-07-01,-0.03,0.851,,1907,7,1,,,,,
499,1907-08-01,-1.05,-0.348,,1907,8,1,,,,,
500,1907-09-01,-0.07,0.4,,1907,9,1,,,,,
501,1907-10-01,-0.43,1.243,,1907,10,1,,,,,
502,1907-11-01,-0.58,0.833,,1907,11,1,,,,,
503,1907-12-01,0.65,1.043,,1907,12,1,,,,,
504,1908-01-01,-0.99,0.794,,1908,1,1,,,,,
505,1908-02-01,0.84,0.698,,1908,2,1,,,,,
506,1908-03-01,-0.41,0.578,,1908,3,1,,,,,
507,1908-04-01,1.02,-0.047,,1908,4,1,,,,,
508,1908-05-01,0.18,-0.001,,1908,5,1,,,,,
509,1908-06-01,-0.63,0.248,,1908,6,1,,,,,
510,1908-07-01,1.43,0.322,,1908,7,1,,,,,
511,1908-08-01,0.2,-0.781,,1908,8,1,,,,,
512,1908-09-01,1.67,0.065,,1908,9,1,,,,,
513,1908-10-01,0.72,0.187,,1908,10,1,,,,,
514,1908-11-01,0.09,0.674,,1908,11,1,,,,,
515,1908-12-01,-0.71,0.588,,1908,12,1,,,,,
516,1909-01-01,-0.3,0.111,,1909,1,1,,,,,
517,1909-02-01,-0.4,-0.124,,1909,2,1,,,,,
518,1909-03-01,-0.15,0.237,,1909,3,1,,,,,
519,1909-04-01,-1.78,-0.116,,1909,4,1,,,,,
520,1909-05-01,0.07,-0.277,,1909,5,1,,,,,
521,1909-06-01,2.63,-0.557,,1909,6,1,,,,,
522,1909-07-01,1.08,-0.883,,1909,7,1,,,,,
523,1909-08-01,0.89,-1.147,,1909,8,1,,,,,
524,1909-09-01,0.06,-1.553,,1909,9,1,,,,,
525,1909-10-01,0.2,-1.146,,1909,10,1,,,,,
526,1909-11-01,0.74,-1.566,,1909,11,1,,,,,
527,1909-12-01,0.41,-1.479,,1909,12,1,,,,,
528,1910-01-01,0.6,-1.498,,1910,1,1,,,,,
529,1910-02-01,1.42,-1.032,,1910,2,1,,,,,
530,1910-03-01,1.25,-0.515,,1910,3,1,,,,,
531,1910-04-01,0.39,-1.297,,1910,4,1,,,,,
532,1910-05-01,0.09,-1.502,,1910,5,1,,,,,
533,1910-06-01,2.49,-1.064,,1910,6,1,,,,,
534,1910-07-01,2.07,-0.33,,1910,7,1,,,,,
535,1910-08-01,0.89,-1.014,,1910,8,1,,,,,
536,1910-09-01,1.46,-0.356,,1910,9,1,,,,,
537,1910-10-01,1.04,-1.044,,1910,10,1,,,,,
538,1910-11-01,1.74,-0.616,,1910,11,1,,,,,
539,1910-12-01,1.66,0.266,,1910,12,1,,,,,
540,1911-01-01,0.3,-0.283,,1911,1,1,,,,,
541,1911-02-01,0.01,-1.15,,1911,2,1,,,,,
542,1911-03-01,0.22,-1.04,,1911,3,1,,,,,
543,1911-04-01,0.05,-0.772,,1911,4,1,,,,,
544,1911-05-01,-0.74,-0.847,,1911,5,1,,,,,
545,1911-06-01,-1.55,-1.277,,1911,6,1,,,,,
546,1911-07-01,-1.26,-0.568,,1911,7,1,,,,,
547,1911-08-01,-1.41,-0.27,,1911,8,1,,,,,
548,1911-09-01,-0.88,-0.394,,1911,9,1,,,,,
549,1911-10-01,-1.3,-0.365,,1911,10,1,,,,,
550,1911-11-01,-0.81,-0.26,,1911,11,1,,,,,
551,1911-12-01,-0.27,-0.137,,1911,12,1,,,,,
552,1912-01-01,-1.11,-0.015,,1912,1,1,,,,,
553,1912-02-01,-1.83,0.258,,1912,2,1,,,,,
554,1912-03-01,-1.14,-0.148,,1912,3,1,,,,,
555,1912-04-01,-2.27,-0.052,,1912,4,1,,,,,
556,1912-05-01,-1.12,-0.091,,1912,5,1,,,,,
557,1912-06-01,-0.99,0.19,,1912,6,1,,,,,
558,1912-07-01,-0.05,0.509,,1912,7,1,,,,,
559,1912-08-01,-0.94,0.158,,1912,8,1,,,,,
560,1912-09-01,-0.4,0.795,,1912,9,1,,,,,
561,1912-10-01,-0.97,0.48,,1912,10,1,,,,,
562,1912-11-01,0.12,0.265,,1912,11,1,,,,,
563,1912-12-01,-1.01,-0.076,,1912,12,1,,,,,
564,1913-01-01,-0.41,-0.454,,1913,1,1,,,,,
565,1913-02-01,-0.63,0.332,,1913,2,1,,,,,
566,1913-03-01,0.01,-0.129,,1913,3,1,,,,,
567,1913-04-01,-0.79,-0.763,,1913,4,1,,,,,
568,1913-05-01,-0.56,-0.367,,1913,5,1,,,,,
569,1913-06-01,-0.6,0.251,,1913,6,1,,,,,
570,1913-07-01,-0.12,0.697,,1913,7,1,,,,,
571,1913-08-01,-0.92,0.711,,1913,8,1,,,,,
572,1913-09-01,-0.95,0.341,,1913,9,1,,,,,
573,1913-10-01,-1.02,0.633,,1913,10,1,,,,,
574,1913-11-01,-1.25,0.419,,1913,11,1,,,,,
575,1913-12-01,-0.89,0.292,,1913,12,1,,,,,
576,1914-01-01,-0.74,0.194,,1914,1,1,,,,,
577,1914-02-01,0.18,0.104,,1914,2,1,,,,,
578,1914-03-01,0.88,0.415,,1914,3,1,,,,,
579,1914-04-01,-2.27,0.882,,1914,4,1,,,,,
580,1914-05-01,-1.21,0.232,,1914,5,1,,,,,
581,1914-06-01,-2.64,-0.731,,1914,6,1,,,,,
582,1914-07-01,-0.97,-1.031,,1914,7,1,,,,,
583,1914-08-01,-1.84,-0.365,,1914,8,1,,,,,
584,1914-09-01,-1.47,-0.631,,1914,9,1,,,,,
585,1914-10-01,-0.73,-0.554,,1914,10,1,,,,,
586,1914-11-01,-0.47,-0.115,,1914,11,1,,,,,
587,1914-12-01,0.17,0.26,,1914,12,1,,,,,
588,1915-01-01,-2.71,0.433,,1915,1,1,,,,,
589,1915-02-01,-0.59,0.183,,1915,2,1,,,,,
590,1915-03-01,-2.49,1.012,,1915,3,1,,,,,
591,1915-04-01,-1.49,1.439,,1915,4,1,,,,,
592,1915-05-01,1.22,1.854,,1915,5,1,,,,,
593,1915-06-01,2.68,1.756,,1915,6,1,,,,,
594,1915-07-01,2.53,1.427,,1915,7,1,,,,,
595,1915-08-01,1.3,0.552,,1915,8,1,,,,,
596,1915-09-01,1.34,0.092,,1915,9,1,,,,,
597,1915-10-01,0.95,-0.876,,1915,10,1,,,,,
598,1915-11-01,-1.74,-0.855,,1915,11,1,,,,,
599,1915-12-01,0.99,-0.503,,1915,12,1,,,,,
600,1916-01-01,0.56,-0.836,,1916,1,1,,,,,
601,1916-02-01,-0.52,-0.759,,1916,2,1,,,,,
602,1916-03-01,-0.83,-0.518,,1916,3,1,,,,,
603,1916-04-01,0.01,-0.232,,1916,4,1,,,,,
604,1916-05-01,0.43,-0.337,,1916,5,1,,,,,
605,1916-06-01,0.75,-1.112,,1916,6,1,,,,,
606,1916-07-01,2.57,-1.15,,1916,7,1,,,,,
607,1916-08-01,1.51,-1.44,,1916,8,1,,,,,
608,1916-09-01,0.42,-1.38,,1916,9,1,,,,,
609,1916-10-01,0.36,-1.311,,1916,10,1,,,,,
610,1916-11-01,0.77,-1.886,,1916,11,1,,,,,
611,1916-12-01,1.62,-1.833,,1916,12,1,,,,,
612,1917-01-01,0.46,-1.445,,1917,1,1,,,,,
613,1917-02-01,0.98,-1.317,,1917,2,1,,,,,
614,1917-03-01,1.86,-1.528,,1917,3,1,,,,,
615,1917-04-01,2.58,-1.286,,1917,4,1,,,,,
616,1917-05-01,2.4,-0.931,,1917,5,1,,,,,
617,1917-06-01,2.39,-0.726,,1917,6,1,,,,,
618,1917-07-01,2.83,-0.299,,1917,7,1,,,,,
619,1917-08-01,3.48,-0.074,,1917,8,1,,,,,
620,1917-09-01,2.84,-0.559,,1917,9,1,,,,,
621,1917-10-01,1.51,-0.928,,1917,10,1,,,,,
622,1917-11-01,1.93,-0.615,,1917,11,1,,,,,
623,1917-12-01,2.4,-0.272,,1917,12,1,,,,,
624,1918-01-01,1.46,0.247,,1918,1,1,,,,,
625,1918-02-01,1.58,-0.269,,1918,2,1,,,,,
626,1918-03-01,-0.39,-0.516,,1918,3,1,,,,,
627,1918-04-01,2.07,-0.575,,1918,4,1,,,,,
628,1918-05-01,1.09,-0.534,,1918,5,1,,,,,
629,1918-06-01,-0.78,-0.085,,1918,6,1,,,,,
630,1918-07-01,-1.38,0.421,,1918,7,1,,,,,
631,1918-08-01,-0.64,0.551,,1918,8,1,,,,,
632,1918-09-01,-0.85,0.723,,1918,9,1,,,,,
633,1918-10-01,-0.62,1.301,,1918,10,1,,,,,
634,1918-11-01,0.02,1.207,,1918,11,1,,,,,
635,1918-12-01,-1.0,0.863,,1918,12,1,,,,,
636,1919-01-01,-1.62,1.006,,1919,1,1,,,,,
637,1919-02-01,-1.19,0.455,,1919,2,1,,,,,
638,1919-03-01,-1.57,-0.058,,1919,3,1,,,,,
639,1919-04-01,-0.37,-0.057,,1919,4,1,,,,,
640,1919-05-01,-0.96,-0.267,,1919,5,1,,,,,
641,1919-06-01,-1.46,-0.631,,1919,6,1,,,,,
642,1919-07-01,-0.87,-0.908,,1919,7,1,,,,,
643,1919-08-01,-0.9,-0.291,,1919,8,1,,,,,
644,1919-09-01,-0.59,0.332,,1919,9,1,,,,,
645,1919-10-01,-1.25,0.225,,1919,10,1,,,,,
646,1919-11-01,-1.23,-0.161,,1919,11,1,,,,,
647,1919-12-01,-1.12,0.069,,1919,12,1,,,,,
648,1920-01-01,0.18,-0.247,,1920,1,1,,,,,
649,1920-02-01,-0.29,-0.295,,1920,2,1,,,,,
650,1920-03-01,-0.63,-0.485,,1920,3,1,,,,,
651,1920-04-01,-0.1,-0.871,,1920,4,1,,,,,
652,1920-05-01,-0.4,-0.51,,1920,5,1,,,,,
653,1920-06-01,0.4,-0.67,,1920,6,1,,,,,
654,1920-07-01,0.92,-0.652,,1920,7,1,,,,,
655,1920-08-01,0.44,-1.164,,1920,8,1,,,,,
656,1920-09-01,0.47,-1.277,,1920,9,1,,,,,
657,1920-10-01,-0.69,-1.26,,1920,10,1,,,,,
658,1920-11-01,-0.19,-0.633,,1920,11,1,,,,,
659,1920-12-01,0.99,-0.551,,1920,12,1,,,,,
660,1921-01-01,1.09,-0.669,,1921,1,1,,,,,
661,1921-02-01,0.58,-1.0,,1921,2,1,,,,,
662,1921-03-01,1.07,-0.785,,1921,3,1,,,,,
663,1921-04-01,-1.28,-1.428,,1921,4,1,,,,,
664,1921-05-01,-0.01,-1.518,,1921,5,1,,,,,
665,1921-06-01,4.07,-0.996,,1921,6,1,,,,,
666,1921-07-01,0.29,-1.358,,1921,7,1,,,,,
667,1921-08-01,-0.88,-1.166,,1921,8,1,,,,,
668,1921-09-01,0.46,-1.13,,1921,9,1,,,,,
669,1921-10-01,0.97,-0.911,,1921,10,1,,,,,
670,1921-11-01,0.76,-0.065,,1921,11,1,,,,,
671,1921-12-01,0.81,0.219,,1921,12,1,,,,,
672,1922-01-01,0.78,-0.106,,1922,1,1,,,,,
673,1922-02-01,0.77,-1.034,,1922,2,1,,,,,
674,1922-03-01,0.48,-1.044,,1922,3,1,,,,,
675,1922-04-01,-0.69,-1.265,,1922,4,1,,,,,
676,1922-05-01,-0.76,-1.437,,1922,5,1,,,,,
677,1922-06-01,0.45,-0.999,,1922,6,1,,,,,
678,1922-07-01,0.23,-0.466,,1922,7,1,,,,,
679,1922-08-01,-0.28,-0.54,,1922,8,1,,,,,
680,1922-09-01,0.46,-0.412,,1922,9,1,,,,,
681,1922-10-01,0.55,0.065,,1922,10,1,,,,,
682,1922-11-01,0.76,-0.449,,1922,11,1,,,,,
683,1922-12-01,1.21,0.111,,1922,12,1,,,,,
684,1923-01-01,0.56,0.151,,1923,1,1,,,,,
685,1923-02-01,0.34,-0.341,,1923,2,1,,,,,
686,1923-03-01,0.84,-0.461,,1923,3,1,,,,,
687,1923-04-01,0.81,-0.102,,1923,4,1,,,,,
688,1923-05-01,-0.01,0.039,,1923,5,1,,,,,
689,1923-06-01,-0.17,-0.447,,1923,6,1,,,,,
690,1923-07-01,-1.11,0.562,,1923,7,1,,,,,
691,1923-08-01,-2.14,0.146,,1923,8,1,,,,,
692,1923-09-01,-1.46,0.009,,1923,9,1,,,,,
693,1923-10-01,-0.72,0.667,,1923,10,1,,,,,
694,1923-11-01,-1.41,0.522,,1923,11,1,,,,,
695,1923-12-01,0.13,-0.005,,1923,12,1,,,,,
696,1924-01-01,-0.68,-0.207,,1924,1,1,,,,,
697,1924-02-01,0.01,-0.052,,1924,2,1,,,,,
698,1924-03-01,0.11,0.007,,1924,3,1,,,,,
699,1924-04-01,-1.95,-0.313,,1924,4,1,,,,,
700,1924-05-01,1.19,-0.15,,1924,5,1,,,,,
701,1924-06-01,0.84,0.14,,1924,6,1,,,,,
702,1924-07-01,0.78,-0.574,,1924,7,1,,,,,
703,1924-08-01,0.88,-0.911,,1924,8,1,,,,,
704,1924-09-01,0.74,-1.076,,1924,9,1,,,,,
705,1924-10-01,0.63,-1.523,,1924,10,1,,,,,
706,1924-11-01,1.02,-0.911,,1924,11,1,,,,,
707,1924-12-01,0.48,-0.236,,1924,12,1,,,,,
708,1925-01-01,0.54,-0.672,,1925,1,1,,,,,
709,1925-02-01,1.22,-0.31,,1925,2,1,,,,,
710,1925-03-01,1.52,-0.312,,1925,3,1,,,,,
711,1925-04-01,1.48,-0.393,,1925,4,1,,,,,
712,1925-05-01,-0.3,-0.402,,1925,5,1,,,,,
713,1925-06-01,-0.82,-0.926,,1925,6,1,,,,,
714,1925-07-01,-1.31,-0.25,,1925,7,1,,,,,
715,1925-08-01,-1.24,-0.598,,1925,8,1,,,,,
716,1925-09-01,-0.66,0.245,,1925,9,1,,,,,
717,1925-10-01,-1.5,0.725,,1925,10,1,,,,,
718,1925-11-01,-0.97,1.048,,1925,11,1,,,,,
719,1925-12-01,-0.89,1.15,,1925,12,1,,,,,
720,1926-01-01,-0.62,1.546,,1926,1,1,,,,,
721,1926-02-01,-1.56,1.514,,1926,2,1,,,,,
722,1926-03-01,-1.65,1.457,,1926,3,1,,,,,
723,1926-04-01,-0.75,1.871,,1926,4,1,,,,,
724,1926-05-01,-0.28,2.155,,1926,5,1,,,,,
725,1926-06-01,-1.05,1.784,,1926,6,1,,,,,
726,1926-07-01,-0.09,1.817,,1926,7,1,,,,,
727,1926-08-01,-0.92,1.301,,1926,8,1,,,,,
728,1926-09-01,0.12,1.152,,1926,9,1,,,,,
729,1926-10-01,0.24,1.255,,1926,10,1,,,,,
730,1926-11-01,0.07,2.038,,1926,11,1,,,,,
731,1926-12-01,0.59,1.838,,1926,12,1,,,,,
732,1927-01-01,0.51,1.135,,1927,1,1,,,,,
733,1927-02-01,0.01,1.602,,1927,2,1,,,,,
734,1927-03-01,1.84,1.005,,1927,3,1,,,,,
735,1927-04-01,0.75,0.379,,1927,4,1,,,,,
736,1927-05-01,0.62,-0.113,,1927,5,1,,,,,
737,1927-06-01,0.91,0.448,,1927,6,1,,,,,
738,1927-07-01,0.17,-0.48,,1927,7,1,,,,,
739,1927-08-01,-0.75,-0.651,,1927,8,1,,,,,
740,1927-09-01,-0.07,-0.231,,1927,9,1,,,,,
741,1927-10-01,-0.55,-0.517,,1927,10,1,,,,,
742,1927-11-01,-0.91,-0.279,,1927,11,1,,,,,
743,1927-12-01,0.75,-0.309,,1927,12,1,,,,,
744,1928-01-01,-1.22,0.487,,1928,1,1,,,,,
745,1928-02-01,0.95,0.739,,1928,2,1,,,,,
746,1928-03-01,1.38,0.803,,1928,3,1,,,,,
747,1928-04-01,1.44,0.562,,1928,4,1,,,,,
748,1928-05-01,-0.09,0.617,,1928,5,1,,,,,
749,1928-06-01,-1.15,0.846,,1928,6,1,,,,,
750,1928-07-01,-0.02,-0.121,,1928,7,1,,,,,
751,1928-08-01,0.8,-0.482,,1928,8,1,,,,,
752,1928-09-01,0.74,-1.266,,1928,9,1,,,,,
753,1928-10-01,0.77,-0.813,,1928,10,1,,,,,
754,1928-11-01,0.21,-0.0,,1928,11,1,,,,,
755,1928-12-01,1.2,0.338,,1928,12,1,,,,,
756,1929-01-01,1.74,0.487,,1929,1,1,,,,,
757,1929-02-01,1.69,0.064,,1929,2,1,,,,,
758,1929-03-01,0.41,0.039,,1929,3,1,,,,,
759,1929-04-01,0.58,0.117,,1929,4,1,,,,,
760,1929-05-01,-1.2,0.413,,1929,5,1,,,,,
761,1929-06-01,0.06,0.146,,1929,6,1,,,,,
762,1929-07-01,0.21,0.138,,1929,7,1,,,,,
763,1929-08-01,-0.17,-0.082,,1929,8,1,,,,,
764,1929-09-01,-0.07,1.034,,1929,9,1,,,,,
765,1929-10-01,0.8,0.764,,1929,10,1,,,,,
766,1929-11-01,0.95,0.754,,1929,11,1,,,,,
767,1929-12-01,0.53,1.304,,1929,12,1,,,,,
768,1930-01-01,1.31,0.861,,1930,1,1,,,,,
769,1930-02-01,0.68,0.729,,1930,2,1,,,,,
770,1930-03-01,0.04,0.354,,1930,3,1,,,,,
771,1930-04-01,-0.33,0.208,,1930,4,1,,,,,
772,1930-05-01,0.47,-0.198,,1930,5,1,,,,,
773,1930-06-01,-0.84,-0.05,,1930,6,1,,,,,
774,1930-07-01,-0.4,-0.287,,1930,7,1,,,,,
775,1930-08-01,-0.39,0.379,,1930,8,1,,,,,
776,1930-09-01,-0.72,0.703,,1930,9,1,,,,,
777,1930-10-01,0.46,0.452,,1930,10,1,,,,,
778,1930-11-01,0.3,0.457,,1930,11,1,,,,,
779,1930-12-01,-0.27,0.71,,1930,12,1,,,,,
780,1931-01-01,0.63,1.181,,1931,1,1,,,,,
781,1931-02-01,-1.61,1.302,,1931,2,1,,,,,
782,1931-03-01,0.44,1.403,,1931,3,1,,,,,
783,1931-04-01,1.1,1.698,,1931,4,1,,,,,
784,1931-05-01,1.66,2.126,,1931,5,1,,,,,
785,1931-06-01,2.23,1.944,,1931,6,1,,,,,
786,1931-07-01,0.98,2.089,,1931,7,1,,,,,
787,1931-08-01,-0.5,1.169,,1931,8,1,,,,,
788,1931-09-01,0.35,1.003,,1931,9,1,,,,,
789,1931-10-01,-1.0,0.437,,1931,10,1,,,,,
790,1931-11-01,-0.37,0.11,,1931,11,1,,,,,
791,1931-12-01,0.81,-0.353,,1931,12,1,,,,,
792,1932-01-01,0.21,-0.882,,1932,1,1,,,,,
793,1932-02-01,-0.36,-0.899,,1932,2,1,,,,,
794,1932-03-01,-0.72,-0.098,,1932,3,1,,,,,
795,1932-04-01,-2.76,0.718,,1932,4,1,,,,,
796,1932-05-01,0.09,-0.048,,1932,5,1,,,,,
797,1932-06-01,-0.26,-0.122,,1932,6,1,,,,,
798,1932-07-01,-1.52,-0.23,,1932,7,1,,,,,
799,1932-08-01,-0.9,-0.051,,1932,8,1,,,,,
800,1932-09-01,-0.86,-0.609,,1932,9,1,,,,,
801,1932-10-01,-0.69,-0.004,,1932,10,1,,,,,
802,1932-11-01,-0.61,-0.155,,1932,11,1,,,,,
803,1932-12-01,0.25,0.034,,1932,12,1,,,,,
804,1933-01-01,-1.22,-0.597,,1933,1,1,,,,,
805,1933-02-01,0.34,-0.909,,1933,2,1,,,,,
806,1933-03-01,-0.35,-0.867,,1933,3,1,,,,,
807,1933-04-01,0.47,-0.838,,1933,4,1,,,,,
808,1933-05-01,0.74,-1.409,,1933,5,1,,,,,
809,1933-06-01,-0.68,-1.887,,1933,6,1,,,,,
810,1933-07-01,0.38,-2.551,,1933,7,1,,,,,
811,1933-08-01,-0.23,-2.068,,1933,8,1,,,,,
812,1933-09-01,0.17,-2.206,,1933,9,1,,,,,
813,1933-10-01,0.17,-1.341,,1933,10,1,,,,,
814,1933-11-01,0.53,-0.32,,1933,11,1,,,,,
815,1933-12-01,0.81,-0.563,,1933,12,1,,,,,
816,1934-01-01,0.62,-0.435,,1934,1,1,,,,,
817,1934-02-01,-0.06,0.165,,1934,2,1,,,,,
818,1934-03-01,-0.12,0.785,,1934,3,1,,,,,
819,1934-04-01,0.64,1.313,,1934,4,1,,,,,
820,1934-05-01,-0.76,0.944,,1934,5,1,,,,,
821,1934-06-01,1.12,0.056,,1934,6,1,,,,,
822,1934-07-01,0.3,0.051,,1934,7,1,,,,,
823,1934-08-01,-2.44,1.054,,1934,8,1,,,,,
824,1934-09-01,-0.64,0.973,,1934,9,1,,,,,
825,1934-10-01,0.38,1.584,,1934,10,1,,,,,
826,1934-11-01,1.21,1.595,,1934,11,1,,,,,
827,1934-12-01,-0.38,1.341,,1934,12,1,,,,,
828,1935-01-01,0.64,0.62,,1935,1,1,,,,,
829,1935-02-01,-0.56,0.375,,1935,2,1,,,,,
830,1935-03-01,1.21,-0.104,,1935,3,1,,,,,
831,1935-04-01,0.37,0.317,,1935,4,1,,,,,
832,1935-05-01,-0.46,0.689,,1935,5,1,,,,,
833,1935-06-01,-0.42,0.978,,1935,6,1,,,,,
834,1935-07-01,-0.02,0.333,,1935,7,1,,,,,
835,1935-08-01,0.0,0.39,,1935,8,1,,,,,
836,1935-09-01,0.59,0.478,,1935,9,1,,,,,
837,1935-10-01,0.6,0.609,,1935,10,1,,,,,
838,1935-11-01,0.3,0.337,,1935,11,1,,,,,
839,1935-12-01,-0.56,1.343,,1935,12,1,,,,,
840,1936-01-01,-0.3,1.765,,1936,1,1,,,,,
841,1936-02-01,-0.04,1.565,,1936,2,1,,,,,
842,1936-03-01,0.05,1.157,,1936,3,1,,,,,
843,1936-04-01,2.81,1.22,,1936,4,1,,,,,
844,1936-05-01,0.27,1.574,,1936,5,1,,,,,
845,1936-06-01,-0.37,1.838,,1936,6,1,,,,,
846,1936-07-01,0.43,2.266,,1936,7,1,,,,,
847,1936-08-01,-1.0,1.654,,1936,8,1,,,,,
848,1936-09-01,0.23,0.684,,1936,9,1,,,,,
849,1936-10-01,-0.11,1.996,,1936,10,1,,,,,
850,1936-11-01,-1.55,2.342,,1936,11,1,,,,,
851,1936-12-01,-0.04,1.424,,1936,12,1,,,,,
852,1937-01-01,0.95,0.121,,1937,1,1,,,,,
853,1937-02-01,-0.59,-0.262,,1937,2,1,,,,,
854,1937-03-01,0.55,-0.178,,1937,3,1,,,,,
855,1937-04-01,0.18,-0.527,,1937,4,1,,,,,
856,1937-05-01,0.19,-0.169,,1937,5,1,,,,,
857,1937-06-01,0.22,1.092,,1937,6,1,,,,,
858,1937-07-01,-0.53,0.066,,1937,7,1,,,,,
859,1937-08-01,0.2,-0.44,,1937,8,1,,,,,
860,1937-09-01,0.04,0.161,,1937,9,1,,,,,
861,1937-10-01,-0.39,0.532,,1937,10,1,,,,,
862,1937-11-01,-0.46,0.749,,1937,11,1,,,,,
863,1937-12-01,0.64,1.165,,1937,12,1,,,,,
864,1938-01-01,0.75,1.218,,1938,1,1,,,,,
865,1938-02-01,0.21,0.303,,1938,2,1,,,,,
866,1938-03-01,-0.55,-0.212,,1938,3,1,,,,,
867,1938-04-01,0.39,-0.013,,1938,4,1,,,,,
868,1938-05-01,1.18,-0.419,,1938,5,1,,,,,
869,1938-06-01,2.01,-0.397,,1938,6,1,,,,,
870,1938-07-01,1.87,-0.304,,1938,7,1,,,,,
871,1938-08-01,1.24,-0.363,,1938,8,1,,,,,
872,1938-09-01,0.69,-0.014,,1938,9,1,,,,,
873,1938-10-01,1.37,0.631,,1938,10,1,,,,,
874,1938-11-01,-0.07,0.132,,1938,11,1,,,,,
875,1938-12-01,1.42,0.672,,1938,12,1,,,,,
876,1939-01-01,1.74,0.646,,1939,1,1,,,,,
877,1939-02-01,0.66,-0.315,,1939,2,1,,,,,
878,1939-03-01,1.14,-0.549,,1939,3,1,,,,,
879,1939-04-01,1.13,0.011,,1939,4,1,,,,,
880,1939-05-01,-0.1,0.257,,1939,5,1,,,,,
881,1939-06-01,-0.37,0.215,,1939,6,1,,,,,
882,1939-07-01,0.84,-0.406,,1939,7,1,,,,,
883,1939-08-01,-0.11,-0.53,,1939,8,1,,,,,
884,1939-09-01,-0.95,-0.747,,1939,9,1,,,,,
885,1939-10-01,-1.71,-0.857,,1939,10,1,,,,,
886,1939-11-01,-0.96,-0.276,,1939,11,1,,,,,
887,1939-12-01,-1.07,1.608,,1939,12,1,,,,,
888,1940-01-01,-0.06,1.873,,1940,1,1,,,,,
889,1940-02-01,-0.56,1.828,,1940,2,1,,,,,
890,1940-03-01,-1.34,2.013,,1940,3,1,,,,,
891,1940-04-01,-0.94,2.222,,1940,4,1,,,,,
892,1940-05-01,-1.39,2.237,,1940,5,1,,,,,
893,1940-06-01,-2.49,2.525,,1940,6,1,,,,,
894,1940-07-01,-1.5,2.047,,1940,7,1,,,,,
895,1940-08-01,-2.11,1.668,,1940,8,1,,,,,
896,1940-09-01,-1.95,1.54,,1940,9,1,,,,,
897,1940-10-01,-1.8,1.582,,1940,10,1,,,,,
898,1940-11-01,-0.77,1.781,,1940,11,1,,,,,
899,1940-12-01,-3.38,2.343,,1940,12,1,,,,,
900,1941-01-01,-1.13,2.658,,1941,1,1,,,,,
901,1941-02-01,-1.6,2.814,,1941,2,1,,,,,
902,1941-03-01,-1.33,2.486,,1941,3,1,,,,,
903,1941-04-01,-1.19,2.417,,1941,4,1,,,,,
